Time	ECG	Heart Rate
14.39	-0.0553606	71.4286
14.395	-0.050931	71.4286
14.4	-0.0440916	71.4286
14.405	-0.0372196	71.4286
14.41	-0.0335856	71.4286
14.415	-0.0313568	71.4286
14.42	-0.028771	71.4286
14.425	-0.0264935	71.4286
14.43	-0.0231437	71.4286
14.435	-0.0176066	71.4286
14.44	-0.011265	71.4286
14.445	-0.00316303	71.4286
14.45	0.00818232	71.4286
14.455	0.019784	71.4286
14.46	0.0295732	71.4286
14.465	0.0397413	71.4286
14.47	0.051165	71.4286
14.475	0.0639838	71.4286
14.48	0.0816611	71.4286
14.485	0.105977	71.4286
14.49	0.133425	71.4286
14.495	0.161731	71.4286
14.5	0.191184	71.4286
14.505	0.220046	71.4286
14.51	0.248032	71.4286
14.515	0.277033	71.4286
14.52	0.305045	71.4286
14.525	0.328701	71.4286
14.53	0.349011	71.4286
14.535	0.36625	71.4286
14.54	0.377074	71.4286
14.545	0.38028	71.4286
14.55	0.37511	71.4286
14.555	0.35759	71.4286
14.56	0.327608	71.4286
14.565	0.291479	71.4286
14.57	0.253262	71.4286
14.575	0.213791	71.4286
14.58	0.176392	71.4286
14.585	0.142931	71.4286
14.59	0.111677	71.4286
14.595	0.0837481	71.4286
14.6	0.0622043	71.4286
14.605	0.0460097	71.4286
14.61	0.0334086	71.4286
14.615	0.0258454	71.4286
14.62	0.0222531	71.4286
14.625	0.0193118	71.4286
14.63	0.0175995	71.4286
14.635	0.0178378	71.4286
14.64	0.0167353	71.4286
14.645	0.014261	71.4286
14.65	0.0138805	71.4286
14.655	0.0140232	71.4286
14.66	0.0120033	71.4286
14.665	0.0105631	71.4286
14.67	0.0112222	71.4286
14.675	0.0116493	71.4286
14.68	0.0119223	71.4286
14.685	0.013316	71.4286
14.69	0.0137391	71.4286
14.695	0.012326	71.4286
14.7	0.0108633	71.4286
14.705	0.00861049	71.4286
14.71	0.00504967	71.4286
14.715	0.00321872	71.4286
14.72	0.00374964	71.4286
14.725	0.00309871	71.4286
14.73	-0.000152826	71.4286
14.735	-0.00552381	71.4286
14.74	-0.0137138	71.4286
14.745	-0.0222382	71.4286
14.75	-0.0270491	71.4286
14.755	-0.0298258	71.4286
14.76	-0.0329921	71.4286
14.765	-0.0346267	71.4286
14.77	-0.035447	71.4286
14.775	-0.038579	71.4286
14.78	-0.0424039	71.4286
14.785	-0.0444706	71.4286
14.79	-0.0465771	71.4286
14.795	-0.0490196	71.4286
14.8	-0.0495626	71.4286
14.805	-0.0498907	71.4286
14.81	-0.051738	71.4286
14.815	-0.0526934	71.4286
14.82	-0.0533128	71.4286
14.825	-0.0563851	71.4286
14.83	-0.0591273	71.4286
14.835	-0.0589188	71.4286
14.84	-0.0589974	71.4286
14.845	-0.0603995	71.4286
14.85	-0.0608767	71.4286
14.855	-0.0617801	71.4286
14.86	-0.0640223	71.4286
14.865	-0.0652008	71.4286
14.87	-0.0659247	71.4286
14.875	-0.0683513	71.4286
14.88	-0.0704291	71.4286
14.885	-0.0704034	71.4286
14.89	-0.0702551	71.4286
14.895	-0.070001	71.4286
14.9	-0.0687779	71.4286
14.905	-0.069538	71.4286
14.91	-0.0733191	71.4286
14.915	-0.0764484	71.4286
14.92	-0.0778248	71.4286
14.925	-0.0789091	71.4286
14.93	-0.078376	71.4286
14.935	-0.0763327	71.4286
14.94	-0.0763335	71.4286
14.945	-0.0781139	71.4286
14.95	-0.0790108	71.4286
14.955	-0.0793809	71.4286
14.96	-0.0791525	71.4286
14.965	-0.0755045	71.4286
14.97	-0.0671689	71.4286
14.975	-0.0560271	71.4286
14.98	-0.0422937	71.4286
14.985	-0.0253667	71.4286
14.99	-0.0069432	71.4286
14.995	0.0116603	71.4286
15	0.028973	71.4286
15.005	0.0396676	71.4286
15.01	0.0394954	71.4286
15.015	0.0307195	71.4286
15.02	0.0168533	71.4286
15.025	-0.000322084	71.4286
15.03	-0.0182576	71.4286
15.035	-0.0362759	71.4286
15.04	-0.0564566	71.4286
15.045	-0.0774784	71.4286
15.05	-0.0951656	71.4286
15.055	-0.10952	71.4286
15.06	-0.121574	71.4286
15.065	-0.129562	71.4286
15.07	-0.134277	71.4286
15.075	-0.13831	71.4286
15.08	-0.140233	71.4286
15.085	-0.140032	71.4286
15.09	-0.143759	71.4286
15.095	-0.15169	71.4286
15.1	-0.150514	71.4286
15.105	-0.117372	71.4286
15.11	-0.0259088	71.4286
15.115	0.143136	71.4286
15.12	0.38505	71.4286
15.125	0.649656	71.4286
15.13	0.858162	71.4286
15.135	0.953936	70.1754
15.14	0.925558	70.1754
15.145	0.800657	70.1754
15.15	0.624362	70.1754
15.155	0.436524	70.1754
15.16	0.266762	70.1754
15.165	0.133408	70.1754
15.17	0.0388709	70.1754
15.175	-0.0244933	70.1754
15.18	-0.0637206	70.1754
15.185	-0.0855588	70.1754
15.19	-0.0978633	70.1754
15.195	-0.103735	70.1754
15.2	-0.103384	70.1754
15.205	-0.100374	70.1754
15.21	-0.0972858	70.1754
15.215	-0.0921423	70.1754
15.22	-0.0858632	70.1754
15.225	-0.0815814	70.1754
15.23	-0.077908	70.1754
15.235	-0.072997	70.1754
15.24	-0.0685683	70.1754
15.245	-0.0649465	70.1754
15.25	-0.0609216	70.1754
15.255	-0.0583501	70.1754
15.26	-0.0576679	70.1754
15.265	-0.055857	70.1754
15.27	-0.0525653	70.1754
15.275	-0.0489126	70.1754
15.28	-0.0428415	70.1754
15.285	-0.033827	70.1754
15.29	-0.0249006	70.1754
15.295	-0.0158127	70.1754
15.3	-0.00413546	70.1754
15.305	0.00865318	70.1754
15.31	0.021075	70.1754
15.315	0.0354455	70.1754
15.32	0.0529458	70.1754
15.325	0.0727524	70.1754
15.33	0.0963695	70.1754
15.335	0.124838	70.1754
15.34	0.155292	70.1754
15.345	0.186082	70.1754
15.35	0.217772	70.1754
15.355	0.247927	70.1754
15.36	0.274014	70.1754
15.365	0.297218	70.1754
15.37	0.317297	70.1754
15.375	0.332028	70.1754
15.38	0.342829	70.1754
15.385	0.350542	70.1754
15.39	0.351451	70.1754
15.395	0.34385	70.1754
15.4	0.328877	70.1754
15.405	0.305107	70.1754
15.41	0.272052	70.1754
15.415	0.234178	70.1754
15.42	0.195273	70.1754
15.425	0.157103	70.1754
15.43	0.123373	70.1754
15.435	0.0961626	70.1754
15.44	0.0728672	70.1754
15.445	0.0529389	70.1754
15.45	0.0385487	70.1754
15.455	0.0279155	70.1754
15.46	0.0190542	70.1754
15.465	0.0139737	70.1754
15.47	0.0121761	70.1754
15.475	0.0111175	70.1754
15.48	0.0117929	70.1754
15.485	0.0151402	70.1754
15.49	0.0186067	70.1754
15.495	0.0205674	70.1754
15.5	0.0217644	70.1754
15.505	0.0211824	70.1754
15.51	0.0188251	70.1754
15.515	0.0178031	70.1754
15.52	0.0186269	70.1754
15.525	0.0192831	70.1754
15.53	0.0202189	70.1754
15.535	0.0216151	70.1754
15.54	0.021655	70.1754
15.545	0.021199	70.1754
15.55	0.021603	70.1754
15.555	0.0201506	70.1754
15.56	0.0161073	70.1754
15.565	0.013232	70.1754
15.57	0.0110985	70.1754
15.575	0.00621917	70.1754
15.58	-0.00044364	70.1754
15.585	-0.00717344	70.1754
15.59	-0.0150412	70.1754
15.595	-0.0224911	70.1754
15.6	-0.0267452	70.1754
15.605	-0.0296129	70.1754
15.61	-0.0323269	70.1754
15.615	-0.0323789	70.1754
15.62	-0.0303185	70.1754
15.625	-0.0292408	70.1754
15.63	-0.0278203	70.1754
15.635	-0.024474	70.1754
15.64	-0.0218215	70.1754
15.645	-0.0206851	70.1754
15.65	-0.0217156	70.1754
15.655	-0.0290154	70.1754
15.66	-0.042205	70.1754
15.665	-0.0552334	70.1754
15.67	-0.0648695	70.1754
15.675	-0.0721921	70.1754
15.68	-0.0759245	70.1754
15.685	-0.0748625	70.1754
15.69	-0.0720117	70.1754
15.695	-0.0687051	70.1754
15.7	-0.063158	70.1754
15.705	-0.0571535	70.1754
15.71	-0.0534263	70.1754
15.715	-0.0499679	70.1754
15.72	-0.0455292	70.1754
15.725	-0.0424312	70.1754
15.73	-0.0419468	70.1754
15.735	-0.0450375	70.1754
15.74	-0.053336	70.1754
15.745	-0.0637765	70.1754
15.75	-0.0709515	70.1754
15.755	-0.0752526	70.1754
15.76	-0.0794142	70.1754
15.765	-0.082066	70.1754
15.77	-0.082955	70.1754
15.775	-0.0843087	70.1754
15.78	-0.0847362	70.1754
15.785	-0.0826195	70.1754
15.79	-0.0801797	70.1754
15.795	-0.0782104	70.1754
15.8	-0.0751726	70.1754
15.805	-0.0719593	70.1754
15.81	-0.0688625	70.1754
15.815	-0.0637842	70.1754
15.82	-0.0577564	70.1754
15.825	-0.0524114	70.1754
15.83	-0.0449144	70.1754
15.835	-0.0327997	70.1754
15.84	-0.0172215	70.1754
15.845	0.00156034	70.1754
15.85	0.0225866	70.1754
15.855	0.0391178	70.1754
15.86	0.0454231	70.1754
15.865	0.0424296	70.1754
15.87	0.0316922	70.1754
15.875	0.0135924	70.1754
15.88	-0.00770261	70.1754
15.885	-0.0290998	70.1754
15.89	-0.051165	70.1754
15.895	-0.0715653	70.1754
15.9	-0.0864891	70.1754
15.905	-0.0969968	70.1754
15.91	-0.104776	70.1754
15.915	-0.109135	70.1754
15.92	-0.111937	70.1754
15.925	-0.116324	70.1754
15.93	-0.121376	70.1754
15.935	-0.125162	70.1754
15.94	-0.12955	70.1754
15.945	-0.136261	70.1754
15.95	-0.142964	70.1754
15.955	-0.139674	70.1754
15.96	-0.100692	70.1754
15.965	0.00554601	70.1754
15.97	0.193986	70.1754
15.975	0.446451	70.1754
15.98	0.701021	70.1754
15.985	0.879868	70.1754
15.99	0.936577	77.4194
15.995	0.874574	77.4194
16	0.731516	77.4194
16.005	0.551851	77.4194
16.01	0.372378	77.4194
16.015	0.218967	77.4194
16.02	0.102823	77.4194
16.025	0.0220308	77.4194
16.03	-0.0296498	77.4194
16.035	-0.0598067	77.4194
16.04	-0.0775152	77.4194
16.045	-0.0886595	77.4194
16.05	-0.0946553	77.4194
16.055	-0.0976708	77.4194
16.06	-0.0998805	77.4194
16.065	-0.0999332	77.4194
16.07	-0.097951	77.4194
16.075	-0.0964013	77.4194
16.08	-0.0936722	77.4194
16.085	-0.0880286	77.4194
16.09	-0.0827593	77.4194
16.095	-0.0788411	77.4194
16.1	-0.0726841	77.4194
16.105	-0.064667	77.4194
16.11	-0.0579251	77.4194
16.115	-0.0512265	77.4194
16.12	-0.0444831	77.4194
16.125	-0.0404938	77.4194
16.13	-0.0368168	77.4194
16.135	-0.0287855	77.4194
16.14	-0.0171768	77.4194
16.145	-0.00475996	77.4194
16.15	0.00753875	77.4194
16.155	0.0183431	77.4194
16.16	0.02804	77.4194
16.165	0.041346	77.4194
16.17	0.0600454	77.4194
16.175	0.0813767	77.4194
16.18	0.105632	77.4194
16.185	0.133988	77.4194
16.19	0.163391	77.4194
16.195	0.192749	77.4194
16.2	0.224205	77.4194
16.205	0.256338	77.4194
16.21	0.286837	77.4194
16.215	0.316083	77.4194
16.22	0.343068	77.4194
16.225	0.365846	77.4194
16.23	0.385061	77.4194
16.235	0.399898	77.4194
16.24	0.405542	77.4194
16.245	0.399864	77.4194
16.25	0.385116	77.4194
16.255	0.361662	77.4194
16.26	0.33061	77.4194
16.265	0.297404	77.4194
16.27	0.264578	77.4194
16.275	0.230057	77.4194
16.28	0.19443	77.4194
16.285	0.160182	77.4194
16.29	0.128341	77.4194
16.295	0.101648	77.4194
16.3	0.0825217	77.4194
16.305	0.0691573	77.4194
16.31	0.0589506	77.4194
16.315	0.0521772	77.4194
16.32	0.0476298	77.4194
16.325	0.0425206	77.4194
16.33	0.0387085	77.4194
16.335	0.0381542	77.4194
16.34	0.0389084	77.4194
16.345	0.0408257	77.4194
16.35	0.0453079	77.4194
16.355	0.0501707	77.4194
16.36	0.0539172	77.4194
16.365	0.0579802	77.4194
16.37	0.061095	77.4194
16.375	0.0600071	77.4194
16.38	0.0559997	77.4194
16.385	0.0523735	77.4194
16.39	0.0480971	77.4194
16.395	0.0421501	77.4194
16.4	0.0372513	77.4194
16.405	0.0333302	77.4194
16.41	0.0278722	77.4194
16.415	0.0223521	77.4194
16.42	0.0182505	77.4194
16.425	0.014157	77.4194
16.43	0.0109204	77.4194
16.435	0.00966893	77.4194
16.44	0.0077795	77.4194
16.445	0.00473559	77.4194
16.45	0.00267895	77.4194
16.455	7.16334e-05	77.4194
16.46	-0.00535003	77.4194
16.465	-0.0118925	77.4194
16.47	-0.0182557	77.4194
16.475	-0.024915	77.4194
16.48	-0.0294362	77.4194
16.485	-0.0300851	77.4194
16.49	-0.0297179	77.4194
16.495	-0.0295867	77.4194
16.5	-0.0286329	77.4194
16.505	-0.0291191	77.4194
16.51	-0.0330549	77.4194
16.515	-0.037624	77.4194
16.52	-0.0413861	77.4194
16.525	-0.0456162	77.4194
16.53	-0.0487391	77.4194
16.535	-0.0496221	77.4194
16.54	-0.0516532	77.4194
16.545	-0.0559959	77.4194
16.55	-0.0597902	77.4194
16.555	-0.0627369	77.4194
16.56	-0.0651112	77.4194
16.565	-0.0641281	77.4194
16.57	-0.0599673	77.4194
16.575	-0.056924	77.4194
16.58	-0.0558941	77.4194
16.585	-0.0546802	77.4194
16.59	-0.0535821	77.4194
16.595	-0.0514979	77.4194
16.6	-0.044793	77.4194
16.605	-0.0335305	77.4194
16.61	-0.0192691	77.4194
16.615	-0.000721572	77.4194
16.62	0.0211898	77.4194
16.625	0.0417265	77.4194
16.63	0.058451	77.4194
16.635	0.0697373	77.4194
16.64	0.0716259	77.4194
16.645	0.0639128	77.4194
16.65	0.0498827	77.4194
16.655	0.0299716	77.4194
16.66	0.00560962	77.4194
16.665	-0.0179642	77.4194
16.67	-0.0382078	77.4194
16.675	-0.0555346	77.4194
16.68	-0.0680431	77.4194
16.685	-0.0750835	77.4194
16.69	-0.0804253	77.4194
16.695	-0.0857268	77.4194
16.7	-0.0891127	77.4194
16.705	-0.0911708	77.4194
16.71	-0.0932205	77.4194
16.715	-0.0956326	77.4194
16.72	-0.102398	77.4194
16.725	-0.114762	77.4194
16.73	-0.120768	77.4194
16.735	-0.0960313	77.4194
16.74	-0.0136133	77.4194
16.745	0.148523	77.4194
16.75	0.393796	77.4194
16.755	0.675274	77.4194
16.76	0.907316	77.4194
16.765	1.02556	82.7586
16.77	1.01292	82.7586
16.775	0.89063	82.7586
16.78	0.705345	82.7586
16.785	0.506816	82.7586
16.79	0.327851	82.7586
16.795	0.185026	82.7586
16.8	0.0844339	82.7586
16.805	0.0209673	82.7586
16.81	-0.0168933	82.7586
16.815	-0.0389352	82.7586
16.82	-0.0527982	82.7586
16.825	-0.0637767	82.7586
16.83	-0.0715477	82.7586
16.835	-0.0742773	82.7586
16.84	-0.0738488	82.7586
16.845	-0.0713197	82.7586
16.85	-0.0653869	82.7586
16.855	-0.0587926	82.7586
16.86	-0.055838	82.7586
16.865	-0.0553818	82.7586
16.87	-0.0553442	82.7586
16.875	-0.0555441	82.7586
16.88	-0.0536324	82.7586
16.885	-0.0486639	82.7586
16.89	-0.0441428	82.7586
16.895	-0.0411694	82.7586
16.9	-0.0370339	82.7586
16.905	-0.0311961	82.7586
16.91	-0.0243305	82.7586
16.915	-0.0150518	82.7586
16.92	-0.00391347	82.7586
16.925	0.00664585	82.7586
16.93	0.0183265	82.7586
16.935	0.0329247	82.7586
16.94	0.0483514	82.7586
16.945	0.0650772	82.7586
16.95	0.0862347	82.7586
16.955	0.109541	82.7586
16.96	0.13197	82.7586
16.965	0.156445	82.7586
16.97	0.184625	82.7586
16.975	0.214366	82.7586
16.98	0.245589	82.7586
16.985	0.277992	82.7586
16.99	0.307945	82.7586
16.995	0.334696	82.7586
17	0.359882	82.7586
17.005	0.380785	82.7586
17.01	0.39393	82.7586
17.015	0.400039	82.7586
17.02	0.398718	82.7586
17.025	0.388375	82.7586
17.03	0.371459	82.7586
17.035	0.348508	82.7586
17.04	0.316137	82.7586
17.045	0.275832	82.7586
17.05	0.233107	82.7586
17.055	0.190963	82.7586
17.06	0.152024	82.7586
17.065	0.119681	82.7586
17.07	0.0935098	82.7586
17.075	0.0712638	82.7586
17.08	0.0549402	82.7586
17.085	0.0464682	82.7586
17.09	0.0424454	82.7586
17.095	0.0402199	82.7586
17.1	0.0412068	82.7586
17.105	0.0445512	82.7586
17.11	0.0480346	82.7586
17.115	0.0528546	82.7586
17.12	0.0584062	82.7586
17.125	0.0616069	82.7586
17.13	0.0639385	82.7586
17.135	0.0684999	82.7586
17.14	0.0736883	82.7586
17.145	0.0765169	82.7586
17.15	0.0755012	82.7586
17.155	0.0698601	82.7586
17.16	0.0609354	82.7586
17.165	0.0540388	82.7586
17.17	0.0511343	82.7586
17.175	0.0486398	82.7586
17.18	0.0453382	82.7586
17.185	0.0420758	82.7586
17.19	0.0374756	82.7586
17.195	0.0324308	82.7586
17.2	0.0306055	82.7586
17.205	0.0314312	82.7586
17.21	0.0320364	82.7586
17.215	0.0317389	82.7586
17.22	0.0293518	82.7586
17.225	0.0233216	82.7586
17.23	0.0165619	82.7586
17.235	0.0123239	82.7586
17.24	0.00886715	82.7586
17.245	0.00497609	82.7586
17.25	0.00250973	82.7586
17.255	0.000938044	82.7586
17.26	-0.000874963	82.7586
17.265	-0.00128924	82.7586
17.27	-0.000722346	82.7586
17.275	-0.00258819	82.7586
17.28	-0.00589585	82.7586
17.285	-0.00757875	82.7586
17.29	-0.00904353	82.7586
17.295	-0.0103986	82.7586
17.3	-0.00905737	82.7586
17.305	-0.0067478	82.7586
17.31	-0.00557839	82.7586
17.315	-0.00258843	82.7586
17.32	0.00424877	82.7586
17.325	0.0142223	82.7586
17.33	0.0288608	82.7586
17.335	0.0489646	82.7586
17.34	0.0716752	82.7586
17.345	0.0951873	82.7586
17.35	0.119028	82.7586
17.355	0.13784	82.7586
17.36	0.144954	82.7586
17.365	0.139856	82.7586
17.37	0.12362	82.7586
17.375	0.097449	82.7586
17.38	0.0676219	82.7586
17.385	0.0398939	82.7586
17.39	0.014466	82.7586
17.395	-0.00832526	82.7586
17.4	-0.0258875	82.7586
17.405	-0.0387085	82.7586
17.41	-0.0478453	82.7586
17.415	-0.0513348	82.7586
17.42	-0.0503098	82.7586
17.425	-0.0491113	82.7586
17.43	-0.0480423	82.7586
17.435	-0.0463952	82.7586
17.44	-0.0474657	82.7586
17.445	-0.0546846	82.7586
17.45	-0.0657281	82.7586
17.455	-0.0703487	82.7586
17.46	-0.0448967	82.7586
17.465	0.0443881	82.7586
17.47	0.218976	82.7586
17.475	0.47113	82.7586
17.48	0.751554	82.7586
17.485	0.978715	82.7586
17.49	1.08551	73.6196
17.495	1.05605	73.6196
17.5	0.921589	73.6196
17.505	0.730801	73.6196
17.51	0.528819	73.6196
17.515	0.350146	73.6196
17.52	0.211253	73.6196
17.525	0.112328	73.6196
17.53	0.0486204	73.6196
17.535	0.0122764	73.6196
17.54	-0.00808349	73.6196
17.545	-0.0195349	73.6196
17.55	-0.0236014	73.6196
17.555	-0.0239652	73.6196
17.56	-0.0239928	73.6196
17.565	-0.0218354	73.6196
17.57	-0.0174989	73.6196
17.575	-0.0150401	73.6196
17.58	-0.0142349	73.6196
17.585	-0.0121437	73.6196
17.59	-0.00919459	73.6196
17.595	-0.00638434	73.6196
17.6	-0.00319958	73.6196
17.605	-0.000416913	73.6196
17.61	0.000999169	73.6196
17.615	0.00219807	73.6196
17.62	0.0035636	73.6196
17.625	0.00443006	73.6196
17.63	0.00725198	73.6196
17.635	0.0139075	73.6196
17.64	0.0218089	73.6196
17.645	0.030358	73.6196
17.65	0.0423056	73.6196
17.655	0.0568134	73.6196
17.66	0.0710514	73.6196
17.665	0.08577	73.6196
17.67	0.101135	73.6196
17.675	0.115864	73.6196
17.68	0.132421	73.6196
17.685	0.153416	73.6196
17.69	0.177491	73.6196
17.695	0.204117	73.6196
17.7	0.234361	73.6196
17.705	0.265175	73.6196
17.71	0.293244	73.6196
17.715	0.320411	73.6196
17.72	0.347456	73.6196
17.725	0.371439	73.6196
17.73	0.390976	73.6196
17.735	0.404555	73.6196
17.74	0.407707	73.6196
17.745	0.398777	73.6196
17.75	0.38019	73.6196
17.755	0.353106	73.6196
17.76	0.31892	73.6196
17.765	0.281117	73.6196
17.77	0.241387	73.6196
17.775	0.200106	73.6196
17.78	0.161368	73.6196
17.785	0.129262	73.6196
17.79	0.102786	73.6196
17.795	0.0814868	73.6196
17.8	0.0677702	73.6196
17.805	0.0602726	73.6196
17.81	0.0543641	73.6196
17.815	0.0495777	73.6196
17.82	0.0459512	73.6196
17.825	0.0401983	73.6196
17.83	0.0327986	73.6196
17.835	0.0272222	73.6196
17.84	0.024187	73.6196
17.845	0.0237165	73.6196
17.85	0.0267638	73.6196
17.855	0.0311882	73.6196
17.86	0.0342816	73.6196
17.865	0.0374775	73.6196
17.87	0.0411979	73.6196
17.875	0.0426675	73.6196
17.88	0.0423732	73.6196
17.885	0.0429663	73.6196
17.89	0.043134	73.6196
17.895	0.0416072	73.6196
17.9	0.040382	73.6196
17.905	0.0393074	73.6196
17.91	0.0370942	73.6196
17.915	0.0352305	73.6196
17.92	0.0335895	73.6196
17.925	0.0296843	73.6196
17.93	0.0239705	73.6196
17.935	0.0186614	73.6196
17.94	0.0139553	73.6196
17.945	0.0105511	73.6196
17.95	0.00975597	73.6196
17.955	0.00901536	73.6196
17.96	0.00591397	73.6196
17.965	0.00299181	73.6196
17.97	0.00176855	73.6196
17.975	0.000227501	73.6196
17.98	-0.000900702	73.6196
17.985	-9.72869e-06	73.6196
17.99	0.000105499	73.6196
17.995	-0.0016519	73.6196
18	-0.00312039	73.6196
18.005	-0.00510633	73.6196
18.01	-0.0094189	73.6196
18.015	-0.0137238	73.6196
18.02	-0.0159674	73.6196
18.025	-0.0175096	73.6196
18.03	-0.0178338	73.6196
18.035	-0.016331	73.6196
18.04	-0.0159704	73.6196
18.045	-0.0168676	73.6196
18.05	-0.0163733	73.6196
18.055	-0.0164421	73.6196
18.06	-0.0189417	73.6196
18.065	-0.0207755	73.6196
18.07	-0.0208123	73.6196
18.075	-0.0213427	73.6196
18.08	-0.0222014	73.6196
18.085	-0.0230161	73.6196
18.09	-0.0260309	73.6196
18.095	-0.0308141	73.6196
18.1	-0.0342208	73.6196
18.105	-0.0361158	73.6196
18.11	-0.0371521	73.6196
18.115	-0.0350118	73.6196
18.12	-0.0301067	73.6196
18.125	-0.0257726	73.6196
18.13	-0.0208213	73.6196
18.135	-0.0123652	73.6196
18.14	-0.00159684	73.6196
18.145	0.0103344	73.6196
18.15	0.025772	73.6196
18.155	0.0451008	73.6196
18.16	0.0654066	73.6196
18.165	0.084425	73.6196
18.17	0.0990622	73.6196
18.175	0.104216	73.6196
18.18	0.0982297	73.6196
18.185	0.0830405	73.6196
18.19	0.0600871	73.6196
18.195	0.0335774	73.6196
18.2	0.00974559	73.6196
18.205	-0.0107497	73.6196
18.21	-0.0299661	73.6196
18.215	-0.0461828	73.6196
18.22	-0.0583535	73.6196
18.225	-0.0687569	73.6196
18.23	-0.0770076	73.6196
18.235	-0.0810157	73.6196
18.24	-0.0818623	73.6196
18.245	-0.0803595	73.6196
18.25	-0.0767195	73.6196
18.255	-0.0768836	73.6196
18.26	-0.0867125	73.6196
18.265	-0.100215	73.6196
18.27	-0.0997477	73.6196
18.275	-0.0586379	73.6196
18.28	0.0511943	73.6196
18.285	0.243215	73.6196
18.29	0.498216	73.6196
18.295	0.753833	73.6196
18.3	0.933759	73.6196
18.305	0.992176	68.9655
18.31	0.929739	68.9655
18.315	0.783393	68.9655
18.32	0.599921	68.9655
18.325	0.417038	68.9655
18.33	0.260675	68.9655
18.335	0.142203	68.9655
18.34	0.0587316	68.9655
18.345	0.00261543	68.9655
18.35	-0.0332618	68.9655
18.355	-0.0566436	68.9655
18.36	-0.0727547	68.9655
18.365	-0.0817341	68.9655
18.37	-0.0842173	68.9655
18.375	-0.0836214	68.9655
18.38	-0.0814331	68.9655
18.385	-0.0783781	68.9655
18.39	-0.0770555	68.9655
18.395	-0.0771246	68.9655
18.4	-0.0749881	68.9655
18.405	-0.0705505	68.9655
18.41	-0.0654299	68.9655
18.415	-0.0587132	68.9655
18.42	-0.0512299	68.9655
18.425	-0.0456982	68.9655
18.43	-0.0408527	68.9655
18.435	-0.0340731	68.9655
18.44	-0.0263758	68.9655
18.445	-0.0185577	68.9655
18.45	-0.0109248	68.9655
18.455	-0.00592259	68.9655
18.46	-0.00358852	68.9655
18.465	0.00100173	68.9655
18.47	0.00968068	68.9655
18.475	0.0198293	68.9655
18.48	0.0320406	68.9655
18.485	0.0480082	68.9655
18.49	0.06625	68.9655
18.495	0.0872757	68.9655
18.5	0.113638	68.9655
18.505	0.14428	68.9655
18.51	0.176901	68.9655
18.515	0.211381	68.9655
18.52	0.246445	68.9655
18.525	0.278053	68.9655
18.53	0.305015	68.9655
18.535	0.328464	68.9655
18.54	0.346884	68.9655
18.545	0.359444	68.9655
18.55	0.367395	68.9655
18.555	0.368819	68.9655
18.56	0.360792	68.9655
18.565	0.345551	68.9655
18.57	0.325372	68.9655
18.575	0.298833	68.9655
18.58	0.267124	68.9655
18.585	0.233643	68.9655
18.59	0.198911	68.9655
18.595	0.163986	68.9655
18.6	0.132638	68.9655
18.605	0.105685	68.9655
18.61	0.0816041	68.9655
18.615	0.0624029	68.9655
18.62	0.049939	68.9655
18.625	0.0407063	68.9655
18.63	0.032364	68.9655
18.635	0.0260395	68.9655
18.64	0.0205376	68.9655
18.645	0.0152275	68.9655
18.65	0.0120812	68.9655
18.655	0.0103409	68.9655
18.66	0.00846496	68.9655
18.665	0.00899676	68.9655
18.67	0.0131024	68.9655
18.675	0.0179432	68.9655
18.68	0.0230088	68.9655
18.685	0.02928	68.9655
18.69	0.034296	68.9655
18.695	0.0368742	68.9655
18.7	0.0392461	68.9655
18.705	0.0412213	68.9655
18.71	0.0419533	68.9655
18.715	0.0435767	68.9655
18.72	0.0444598	68.9655
18.725	0.0406762	68.9655
18.73	0.0334992	68.9655
18.735	0.0258118	68.9655
18.74	0.016806	68.9655
18.745	0.00687566	68.9655
18.75	-0.00116918	68.9655
18.755	-0.00799621	68.9655
18.76	-0.014998	68.9655
18.765	-0.0191926	68.9655
18.77	-0.0195124	68.9655
18.775	-0.0193493	68.9655
18.78	-0.019652	68.9655
18.785	-0.0196357	68.9655
18.79	-0.0208917	68.9655
18.795	-0.0228739	68.9655
18.8	-0.0223303	68.9655
18.805	-0.0204564	68.9655
18.81	-0.0207022	68.9655
18.815	-0.0234139	68.9655
18.82	-0.0278208	68.9655
18.825	-0.0336927	68.9655
18.83	-0.0385193	68.9655
18.835	-0.0409067	68.9655
18.84	-0.0437437	68.9655
18.845	-0.0477913	68.9655
18.85	-0.0499024	68.9655
18.855	-0.0501695	68.9655
18.86	-0.0508127	68.9655
18.865	-0.0503572	68.9655
18.87	-0.0482843	68.9655
18.875	-0.047932	68.9655
18.88	-0.0499762	68.9655
18.885	-0.0515375	68.9655
18.89	-0.0518884	68.9655
18.895	-0.0513717	68.9655
18.9	-0.0489547	68.9655
18.905	-0.0468444	68.9655
18.91	-0.0483982	68.9655
18.915	-0.0514722	68.9655
18.92	-0.0533436	68.9655
18.925	-0.0558165	68.9655
18.93	-0.059119	68.9655
18.935	-0.0614055	68.9655
18.94	-0.0637676	68.9655
18.945	-0.0661075	68.9655
18.95	-0.0657339	68.9655
18.955	-0.0639499	68.9655
18.96	-0.0636548	68.9655
18.965	-0.0633624	68.9655
18.97	-0.0615803	68.9655
18.975	-0.0598151	68.9655
18.98	-0.0576942	68.9655
18.985	-0.0536157	68.9655
18.99	-0.0504775	68.9655
18.995	-0.0505425	68.9655
19	-0.0505733	68.9655
